ZipCode,Longitude,Latitude,Zip Code,SizeRank,State,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,Crime_ARSON,Crime_ASSAULT,Crime_BATTERY,Crime_BURGLARY,Crime_CONCEALED CARRY LICENSE VIOLATION,Crime_CRIMINAL DAMAGE,Crime_CRIMINAL SEXUAL ASSAULT,Crime_CRIMINAL TRESPASS,Crime_DECEPTIVE PRACTICE,Crime_GAMBLING,Crime_HOMICIDE,Crime_HUMAN TRAFFICKING,Crime_INTERFERENCE WITH PUBLIC OFFICER,Crime_INTIMIDATION,Crime_KIDNAPPING,Crime_LIQUOR LAW VIOLATION,Crime_MOTOR VEHICLE THEFT,Crime_NARCOTICS,Crime_NON-CRIMINAL,Crime_OBSCENITY,Crime_OFFENSE INVOLVING CHILDREN,Crime_OTHER NARCOTIC VIOLATION,Crime_OTHER OFFENSE,Crime_PROSTITUTION,Crime_PUBLIC INDECENCY,Crime_PUBLIC PEACE VIOLATION,Crime_ROBBERY,Crime_SEX OFFENSE,Crime_STALKING,Crime_THEFT,Crime_WEAPONS VIOLATION,Total_Crimes,Most_Common_Crime,Long_Name,Primary_Category,Zip,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Overall_Rating,Rating_Status,School_Latitude,School_Longitude,Location,Year
60411,-87.5904,41.5087,60411,736,IL,73254.1131449911,73197.6118334709,73255.58403897582,73350.99878124577,73477.54126150093,73715.52653547947,73920.74845472095,74528.15583931148,75171.14137121855,76207.18413914963,77243.85423270952,78222.04142460226,78880.40014503467,79062.37759664128,79197.35132739956,79294.74625131882,79565.17592406466,79753.64494184626,79792.617014518,79977.72145530052,80304.26346031454,81068.88706984988,81784.32717097308,82397.3216406656,82744.09836726439,82753.50326886354,82713.58632661095,82528.6012337448,82408.70977812611,82204.75813996572,82053.13314827955,82371.12019535083,82868.76728517226,83681.90474983671,84270.63288871739,84993.33833116492,85543.01013596416,86022.59321243256,86262.84939448834,86439.73158637417,86456.2296229432,86651.36241314262,86924.6987807235,87594.45634429315,88474.23531991003,89528.3286979986,90374.66754842298,90975.22619312118,91440.532654803,91721.7327306678,91971.33316979802,92166.45670073824,92474.16440235388,92751.53541601077,93155.99235454638,93851.62296548982,94714.22719913076,95790.78615018442,96998.73411902276,98337.28708767176,99420.02427269048,100241.44470891096,100851.2662385743,101604.02833530684,102401.9387609366,103381.92410147109,104207.77604546904,105164.3148786214,106203.1775576782,107402.62409248482,108712.89636400068,109987.65738121825,111076.55655450972,111848.16069311828,112532.16645923116,113142.70445190568,113750.91442905324,114084.6668768862,114386.73800283828,114569.15844174231,114708.39136883592,114718.63375752672,114891.46368901098,115225.05897305656,115830.56001334358,116448.60547368453,116940.7638555076,117293.25598048932,117444.32905961727,117669.48782363674,117876.44105676709,118360.64449174532,118654.02194526549,119025.1750393968,119049.70526601054,118965.2361172728,118808.90666389298,117737.0037136674,117679.97455391564,116566.2546607916,116673.946100726,115338.45070109444,114946.32711144837,113227.25752966652,112055.01367004964,110129.3640727094,108876.83774248348,107048.765105646,104994.44726195776,102971.53403359406,100544.47199773404,98643.99695086636,96888.49619785084,95798.10287912212,94349.7533048738,92789.15435824472,90710.37536264924,89257.3065498257,87865.66589393938,87433.15041778264,86867.95062534347,86687.52760093207,85638.43760194424,85586.70777000037,85032.35230861761,85244.08434048838,83995.41795396876,82664.26424305358,80575.80823304388,78740.22560887327,76939.40743537479,75186.41236134392,73735.12711526464,72297.15433649768,71403.88433354606,70129.1759850062,69133.55773652362,68018.56909418128,67106.98813193559,65941.73864148343,64716.00322482395,63177.581175694206,61820.29515855417,60011.273310729805,58802.19456391605,57798.87882974452,57265.747354575426,56438.16903255965,55688.971501646214,55074.89802461114,54846.27802061546,54519.93659587709,54329.42675734212,53956.739623303794,53357.86797064689,52678.55099434461,52548.71350779388,52840.997393632046,53736.75670805107,54840.61402890968,55653.97756348393,56449.806739055064,56947.34966745298,57606.424175210435,57781.47605344333,57896.604952413494,58384.33385902632,59324.33347072112,60012.457900500296,60645.05269442146,60813.351867603255,61045.37386957955,60816.56889390144,60720.27880836388,60960.38236847867,61368.207286799654,61922.14321745678,62422.29700544232,62991.575000955745,63171.32898532166,62659.345986830995,61543.59101273876,60697.58916316456,60260.763432172855,60405.9562163245,60596.80358983413,61302.23649468799,62052.90996045816,62834.7940748468,63276.59439993042,63482.60006264135,64082.16786280761,64938.96233304992,65936.30749914011,66568.06342054774,67281.21265008039,68065.41697998742,69017.47572511515,69626.93889165744,70268.70691161098,70674.45919184953,71044.30270355128,71144.02808623905,71278.77453195835,71614.1511919634,72100.87966529797,72588.38853904237,72773.42602506277,73393.37602990726,74092.23910462181,74836.29818977656,75442.55892694741,76382.88156612926,78126.24317197599,80069.48311134263,82191.9830987027,83688.51979401839,84834.12398704002,85771.09359175937,87059.64732396982,88449.75573666331,89246.01410442933,89964.80191223806,90640.0951992256,91392.9402057434,91549.8291756723,91744.64003066394,92216.62683383102,93160.2345169334,94164.83385237904,95201.33642770669,96304.09910052638,96919.64894079352,97263.69401216328,97416.64667656102,97881.26908467732,98386.7715112624,99118.28847619692,99855.76591707463,100649.14639485897,101649.76185133994,103075.25304132464,104843.99362984842,106724.5912657032,107902.12922931185,108212.85590825576,107524.57779564412,107162.54980786316,107818.73658942588,109474.84612765924,111732.6974594606,114321.02320652916,117342.34339764288,121494.77783959811,125796.44090787412,129688.39234626526,132000.51628183151,133618.52371407268,134286.36727396477,134526.24795964654,134237.4795430202,134447.24709590225,135411.29336052737,137278.44618961195,140851.64179998208,146002.8664126074,151493.40789288562,155441.77617409627,156947.05478199702,157872.97673508854,157938.090575634,157462.7288387184,155869.26155668308,154243.80618501123,152952.5707737332,152037.11412236342,151084.23026406765,151086.9561336567,151528.31867252503,152643.12418193082,153373.70538678535,153959.02318752432,154394.1523394125,154685.15527573714,155030.4412313935,155858.0410980775,156373.6455344362,156539.97980146547,156211.153500192,157183.8287473277,159171.24459722944,162181.67144571946,164783.86300200608,166981.02042001532,168191.7350277309,168740.489882894,168658.4564777592,168228.0377932328,168046.26492597727,168190.95477162395,168417.53201140938,168549.49123984613,168660.7323648268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
60415,-87.7774,41.7017,60415,8475,IL,101916.46327001973,101642.84364860487,101573.17159704713,101589.4069839787,101866.18032976265,102296.87402764728,102799.09150857075,103592.45888708864,104431.75964192887,105306.59629070578,106195.43373244406,106999.14458025552,107669.32721752976,107990.40141501142,108418.28365359722,108882.9198607264,109329.07626944206,109540.10627438928,109403.89866835588,109422.80625007168,109735.55176188484,110594.1391066548,111574.48245272409,112464.59907505212,113078.50580741125,113496.79438479483,113846.24077001405,114088.26651236611,114293.5383789335,114668.9402760492,115375.30243458868,116492.9763394298,117634.37220547115,118454.04067203077,119006.52819932818,119516.8163839698,120422.9192401049,121256.54364918634,122132.68333405168,123004.0459135989,124025.60270245344,124893.01340230492,125532.35108087031,126578.24496824112,128000.3759080598,129849.50059612148,131341.60681077788,132571.24259499725,133872.83539344653,135046.8706282941,135957.03604189024,136681.74845915535,137377.5118276256,138518.4572910508,139874.35380491804,141677.1325759481,143401.99280441777,144976.08324650853,146605.74082787242,148523.87585603065,150079.25458458683,151246.6209818048,152208.0265711902,153560.17604771003,155321.25758088948,157210.34880290696,159132.88712624623,160938.3404672147,162724.8775137567,164420.78056685385,165869.39231557387,167077.39546945342,168257.24589724795,169367.2459042522,170438.55826322056,171066.1286644203,171543.07158681893,171825.62247991152,172126.4319503695,172160.95688756058,172134.40932180444,172082.1951283346,172488.90134454588,173315.50713012586,174256.95881074396,175034.76994832195,175251.0892728976,175473.86173150802,175600.26296981424,175942.5405819782,175864.53887341404,175805.78960994876,174908.3342859076,173889.21070829147,172633.1485874831,171255.1793168456,170153.94901851268,167903.46782445698,167623.65150907735,165852.64965247488,165366.19813518797,162660.36798537476,161574.21794912542,159476.16207731006,158261.71324439326,155913.93444123762,153735.40566786157,150994.97658249046,148093.46942243332,145439.40040442304,142602.55187097998,140958.29224669767,139331.79313244377,138431.83417597564,137395.25041038016,136435.75152518656,134614.9105438131,133013.4543268146,131929.1284458487,132123.34187997805,132301.21342270586,132553.05719788684,132170.00507280242,132794.65649441464,132882.40868591567,133354.12439530742,131768.93892528597,130461.16101327263,128514.11786298647,126905.91967293892,124745.65650250624,122555.16003968815,120784.37491348178,119401.3482793503,118760.36963124853,117845.51604035244,117283.82857160168,115997.87001879576,114941.61759288062,113163.09735657088,111705.63918858518,109735.6114544762,108502.55390813196,106944.87630662706,105833.83843906823,104594.0060362284,103493.0113858093,102539.52496872772,101371.26100104697,100347.31645029872,99611.26054849956,99019.04892436197,98672.36613456416,97853.53317367096,96215.80043123435,94487.12837135872,92862.9728401921,92219.73548923782,92028.87794710595,92694.5596560114,93291.15643496212,94372.75673797616,95534.2737179152,97123.7221792409,98365.55865876852,99726.92663093614,101271.83102294586,103046.32956611224,104027.37823589932,104718.5317984692,104886.7258835683,105517.18071698332,106758.55294501668,108519.74612774396,110031.04833758558,110870.21432655858,111126.37185842908,111582.45448875596,112134.75041765922,112475.25492137107,112560.979270842,112214.48378433542,112198.81619690692,112210.41948608193,112988.72493185278,114065.40041677216,115278.22663981836,115808.18853065498,116147.79008204606,117065.97337492336,118381.51940943216,120060.08581932745,121506.28004730683,122796.62795388908,123138.59829801084,122927.36614732636,122717.78204672616,122825.09337074416,122652.84024096077,122482.06387558696,122661.21516822588,123493.38913252558,124619.43407434384,125818.54119760376,126953.50141302642,128337.54499798508,129874.9775017458,130875.46132017898,131358.61860995414,131418.3106017114,131500.91337794354,131616.65975810608,132063.35163250883,132941.99814240672,133900.41656792545,134697.7528419319,135686.71945659403,136915.37894097855,138477.80823910356,139798.2470679166,140644.67949703106,140704.8100381192,140766.1379699815,141157.7454099124,141928.77720585838,142396.90233610768,142428.4074278307,142509.68855212443,143123.38464080988,144318.81524058906,145506.62445478642,146404.83357036856,146847.09951728885,147166.5461794723,147335.78425937577,147656.9090783831,147765.1617633204,147992.02985308538,148109.01580117384,148253.41121334035,149056.2920447839,150300.95519691534,151759.56059447385,152755.5850251259,152857.97541555794,152521.33628960853,152042.08594561592,152557.09965197297,154225.87673358785,156405.7337243279,158594.64783773257,160621.27397914734,162936.33281540222,166202.7837571497,169777.8469179666,172781.87033231402,174471.08407174368,175705.69201225552,176971.36063064678,178182.69343922185,178774.52637138093,179087.9546918031,179786.14021702216,180778.41115521477,182261.68061988257,184369.18203421295,187334.29835166215,190426.20833480963,191817.617420185,192005.2524244451,191333.9764616134,191009.01967062088,190827.17012947993,190736.9055981904,190660.72266415952,190512.2193527321,189936.3537672624,189978.21268943875,190550.0166427576,192456.6558673611,194568.94871848705,196816.63218002487,199038.94075032944,201525.80849050105,203916.60592532888,206082.58176455763,207573.80325818903,208458.66356239616,208343.71172077127,209002.2778158905,210543.3640391574,213169.6051388461,214794.0334294513,215913.15628616835,216447.7595989852,216879.61391335676,216760.18516149683,216369.10678085205,215530.61677690825,214835.52057861944,214278.86010615792,213865.8693591176,213341.00166761712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
60601,-87.6181,41.8858,60601,7958,IL,230362.46718855412,230748.43822662107,231876.6090435984,234645.5406482696,238090.30479286617,241249.3133862708,243976.6383751793,247444.9897921543,251337.75887082468,255774.4259944231,259682.54974760505,263376.48179597774,266008.0479783169,267893.7088153216,269739.4393318755,271535.2208308801,273417.76682409126,275101.4564667332,277181.8868910941,280237.69028118026,284315.6308211957,288695.31715923984,292621.9552640895,295398.2901032202,297403.0522074792,299153.06882179243,301214.035521695,303344.8546486317,304797.6098725992,305895.80040802923,307551.4659232845,310157.9493764462,312727.66209323896,314871.2321003551,316319.3016484303,317861.45090241387,319280.5488203401,320456.6944574089,320681.6955375158,320393.9761904879,319625.39291635575,319465.6105676992,319406.1321276836,319703.05007448833,319940.67515265266,320026.73683396186,320554.7163239866,321454.43930898415,322470.1297468981,323005.19462806755,323279.35902026953,324342.33065796044,325500.04244598217,326708.29055819084,327833.20844577183,329683.5960669062,332038.3109564054,334779.4237363247,337808.7139033831,340391.51033998805,343193.66858599405,345507.8813049579,347963.574152685,349369.904644966,350837.5929475653,352820.52298889286,355368.1212596679,358363.57938834,361407.777583415,364944.00630400405,368361.5572715622,371979.6466774765,374872.79596223944,377799.9749859842,380573.9626317616,383220.41588243726,385038.8877123881,386088.61993248103,387195.79112397926,388421.7917588812,389584.7946637908,389976.2449333578,390981.6977774161,392359.3498059172,394504.50880644214,396571.0083050697,397752.9285037783,398048.6085633912,397320.6827567495,396838.3686941347,396579.30098429974,396425.7331730952,395944.2316248165,395460.5774627345,394974.6892173419,394350.6469297165,393933.3272450283,391182.452639137,391464.4158408568,389612.1391845019,391154.8362261676,388431.289809505,389134.4824244869,388073.2050721573,389276.4388649022,387541.60667505296,385525.3301251672,381612.49963694456,377402.1867674904,375400.5344482867,373344.5188976987,375132.0119685305,375417.6725650686,377232.43799342186,377445.47065760306,378259.35159474326,376293.42495650286,374206.7314954049,370717.6171426778,370273.5905874579,366819.7475924214,364899.6226928753,359962.75914290495,359142.1305234456,356850.277963185,356638.03489998984,352417.29651099915,349355.25379961083,345455.5815105241,342740.0698623986,338960.5350986349,334207.2325649199,330351.55440387904,327177.88489219896,326733.30938730895,327171.4574375564,329237.8567744622,330793.7049683407,332336.7629957629,331671.90198084066,329713.48703919386,325712.0055753654,323054.77239860705,319485.4943388654,316436.13073887426,312547.82333300234,309829.24261001655,307223.6562147234,305385.79078747996,305863.3006148056,307953.13397610816,310402.84714121715,311562.6315686595,311893.0179763637,313310.5095772252,316309.3424083569,322285.81047539314,329132.09552478726,335228.725476092,338916.7992727444,340630.4336837092,342503.52915850456,344175.402218396,345290.2300411535,346223.63527215214,349003.5224003239,353906.71581486793,359791.9214451606,366749.03659308335,372915.16036896285,377712.2845502948,378830.460797723,377977.146376939,377324.83641617605,377509.0863306504,377807.677568445,377751.54496239725,378554.0648717284,380689.3168041079,383595.8871463239,385905.7099102765,387841.2650568895,388685.649337819,388103.21296713734,387383.7376299346,387395.25599246024,388462.70585219486,389550.07320103346,391061.88579685247,392437.3684724465,393729.2957147486,394799.3656521048,397691.2316479613,401502.2087733515,405775.2951879503,410203.48140280327,414831.6357627332,418633.6347083539,419976.5129809417,419893.9746187275,419216.1877741573,418516.8619031785,416778.20911618386,415629.4290856817,414635.11346052977,414109.3748806936,413409.957079133,413151.7119926721,412827.6331748369,411613.2693072299,410560.95437456894,409504.7797151576,409669.6693651829,409485.08301652974,408757.5811666101,407922.0620685493,407255.20560602326,407340.8951577491,408009.7044040649,408978.6325985173,408515.80043386953,404658.31788028433,399140.0433589626,394868.52254578465,392834.1926494381,391270.45585362706,390165.0436738955,390276.26836998033,392143.0867611708,393710.2032145592,392939.30450471776,390460.4214208566,388176.58507282846,386483.98025238264,385167.94041966816,383701.5657470761,381949.1735497176,381540.8012777692,381366.9079366769,381970.52892188664,381215.34473755566,381190.56511697336,381775.3236499762,382662.5484552215,382385.2928486343,380885.1610528929,379049.5472704768,378737.8261089486,379323.5650331071,379709.724171878,379094.1471428815,377927.5577253125,377834.8901031748,378164.14300454134,378887.749290195,378957.5930017326,378053.2118595564,376479.07546180766,375084.0416135167,374045.3161745076,372926.639927994,372071.5363858845,372333.70597157534,374111.142498438,376692.7714947309,379880.945905397,383409.9065724333,386249.6387176532,386016.7293023216,384631.15282861935,381752.75854795106,378718.3264390352,374868.1942862245,371451.1926390466,369136.8345449313,365921.22474528727,360297.241359306,353622.2080195647,346759.2026526979,341575.81093929295,337092.2869745653,334798.29895604326,333899.2224499747,334725.78037312283,336417.54864238156,338490.3694306163,340327.626105089,341156.1327888963,341461.240279294,342388.51517884963,342959.61866813625,343362.84195802803,342024.24416372954,340841.5091571664,340555.8486232997,342112.2072435569,342942.67504491046,343306.49239651184,342550.4513025898,343739.8840577843,344891.1154890021,345273.63222130085,343926.9984053431,0.0,73.0,202.0,20.0,0.0,108.0,15.0,57.0,188.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,79.0,16.0,0.0,0.0,2.0,0.0,69.0,0.0,0.0,10.0,24.0,7.0,4.0,673.0,16.0,1568.0,THEFT,,,,,,,,,,,,,,,,,,,,,,,
60602,-87.6321,41.8829,60602,20351,IL,279322.72135569464,279587.022593498,280843.19511219295,283219.95152766764,287470.69481354055,291357.4782056695,294814.8118240283,298715.49476049317,303341.6816109696,310319.87367647904,317707.91867112246,324327.7810322861,330034.7600163814,333583.4007944273,338672.9614260872,342350.8243618931,347255.81801215775,350684.0135701341,352751.3918625295,354304.1594462905,356097.6522427636,359898.912209175,363302.1988750244,365454.6020941954,366347.67907823814,367221.57587600447,369205.1530992107,371204.5699345992,372373.6449044072,372756.7611195976,373737.2322686612,376615.3105859496,380636.0172856562,384120.7451851938,385211.3070220023,384705.1837976801,385245.1648327221,386447.2363614456,387090.9886541984,385672.3240023485,383280.1635807584,381558.30090828094,379412.1794443182,377041.57685068407,374601.6406194496,373387.85013933055,374483.4349815839,372962.86652417696,371209.8780861329,366982.8387272926,366357.9347748423,366365.92027587496,367938.5053948684,369733.3610204472,372454.13000888185,376188.14791383565,379225.985555789,382475.15170830785,385459.8204330611,388874.17453672545,392347.16623820626,395520.7181151884,399327.07027511747,402378.6696224623,404856.63110999455,406841.8337222577,408770.30845123105,411850.93492618896,415669.009716941,420429.79773654666,425102.1388774691,429933.96803308994,433864.53422322543,436942.7037901096,439494.75402447727,442514.87085656304,446752.7774527894,450796.8644882615,453841.87036610185,455033.8028215538,456006.04769797315,457977.16031743726,460700.0815921109,463699.71916751936,466609.0999382154,468896.85054831224,470091.2753430237,469695.6093711864,468445.6678505256,467691.0615574865,467168.0232411108,466822.35551932506,465224.4544828373,464864.95519425784,465716.826780562,467322.9795318914,469235.44878635183,466680.6540821113,465554.07047531434,464102.1560129871,465667.2030577916,464879.2935206067,464665.8718590828,465597.7202878378,465863.2137655949,458425.6224010741,448501.47237257473,439709.2102833583,436403.4047069803,437606.0323868475,439422.1943914304,443455.7369650518,442786.5910324445,439810.36985958385,433301.56809960474,428040.8296770274,422434.94688515953,416490.65891541255,408235.6824133597,405597.8567263433,404580.3983009104,406781.623145182,403568.2956728123,402516.28169148666,402392.35140331223,404759.6472503745,403480.0338982134,401534.3466248899,398196.0539577766,396461.3587462016,393474.33824572386,391863.32554218377,391058.9237219806,389107.55519872176,387580.31806196616,386591.91416656674,389198.7911935021,391196.15429432853,392988.6111589265,393135.3486401389,391997.1853852041,389419.76043097326,389854.8801620826,389031.52199209767,388898.8038869112,387327.00093036913,388493.28813904343,391257.901708636,395038.5736246949,403971.7753719923,413584.2229876919,421259.7184024858,424169.2635758621,423914.7176253214,423498.8576061775,424333.0040742808,431232.19317933987,439862.2567291467,450018.8506642895,460577.7356487306,472536.30584349536,485720.6426049149,492758.934167611,495389.1053280472,494050.27494578017,495703.5835201221,498135.0220752152,501488.2981320817,504499.6105679577,507469.3542148603,510813.667381024,507160.9246392548,501775.3750151719,497378.51042024017,497360.2576885259,499722.47109870473,499395.86135439714,500302.6945551401,499449.8741964091,496938.2953119064,493387.6057593897,493933.09104516107,492660.1202420105,486616.7233137584,473993.3439975339,462889.251888681,453964.92410085053,449009.233997352,447554.6896109304,448857.8719172485,450620.69859323587,452227.6947607947,457161.6219452759,466448.4011682837,472906.9573311478,478075.1545667171,481235.22374757245,484035.15984518034,486526.8067165641,488353.1127784012,493793.119677112,496454.08543643024,496122.5688333747,489434.6548892777,479061.011064395,464201.4203123084,452277.36012569093,442216.23775713425,437104.5963486302,431067.7509726627,429296.8744840671,425261.6619146016,422182.73211983824,418791.5820934844,416718.8981524156,417294.4245725278,416843.7299565589,418589.5032401927,421636.8181758272,424933.57019125693,423217.7837274587,413846.2123800482,401259.2894724605,389099.9481474981,379443.0762870281,373691.1908617511,370334.86616762,370549.2677147622,371424.60898679146,372140.0413714692,371622.95166497794,367828.1351757163,364059.5485712155,360328.7956115737,358443.3734053746,358224.4281580055,359704.6194692237,364833.19445762504,373459.036793436,380554.7844392379,384805.59772508265,384369.02568713174,384164.0793431701,382166.45946878335,378425.17422026256,374276.1832005016,372773.78097027075,374239.5328768328,375161.6840704765,373600.88012570486,371313.3459540506,370339.96781291533,371110.1614885071,372446.66465565533,372948.7257547564,371738.6110829171,368348.7880715281,363645.5439934744,357968.52183729474,351909.28474386135,346668.7397962509,343959.1425012288,346653.3455920233,351196.9197405286,356451.1105404662,358997.6901926408,360825.2254596155,360863.0078893644,357110.80970668234,350882.3657644614,343272.42753983306,337310.50183946564,333311.9332120951,329810.66214563843,328532.01489491446,325854.76558738464,324556.66413167096,320254.24483604525,314327.3512042104,307567.8568373853,303135.9666224446,302604.7363175535,303658.54526420677,303955.4785887146,303518.0390557199,301421.15395057056,300383.5480417673,297484.97081468604,293145.99574891094,288331.23360047553,284353.060658938,281782.1915607753,279197.9715036441,276781.671014094,274827.4061575705,273309.84861854697,271896.0246788803,270519.5397328089,267580.3889546265,265188.05900287494,264141.9734246014,264147.9446398688,262664.5047495658,0.0,22.0,33.0,7.0,0.0,48.0,1.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,19.0,4.0,1.0,152.0,0.0,378.0,THEFT,Noble - Muchin College Prep,HS,60602,823.0,672.0,107.0,113.0,288.0,482.0,6.0,42.0,3.0,0.0,0.0,1.0,1.0,0.0,Level 1+,NOT APPLICABLE,41.88274,-87.626338,POINT (-87.626338 41.88274),2023.0
